'F1B111087','ET3205','B','2013/2014'
'F1B111089','ET3205','B','2013/2014'
'F1B110015','ET3206','B','2013/2014'
'F1B110018','ET3206','D','2013/2014'
'F1B110038','ET3206','C+','2013/2014'
'F1B110041','ET3206','C','2013/2014'
'F1B110056','ET3206','C','2013/2014'
'F1B110070','ET3206','D','2013/2014'
'F1B110072','ET3206','B','2013/2014'
'F1B111005','ET3206','E','2013/2014'
'F1B111012','ET3206','D+','2013/2014'
'F1B111017','ET3206','D+','2013/2014'
'F1B111022','ET3206','C','2013/2014'
'F1B111025','ET3206','C','2013/2014'
'F1B111026','ET3206','D+','2013/2014'
'F1B111039','ET3206','C+','2013/2014'
'F1B111040','ET3206','D','2013/2014'
'F1B111049','ET3206','E','2013/2014'
'F1B111054','ET3206','E','2013/2014'
'F1B111070','ET3206','C','2013/2014'
'F1B111081','ET3206','D','2013/2014'
'F1B111083','ET3206','D+','2013/2014'
'F1B110020','ET4018','A','2013/2014'
'F1B110038','ET4018','B+','2013/2014'
'F1B110041','ET4018','B+','2013/2014'
'F1B110044','ET4018','B','2013/2014'
'F1B110072','ET4018','B+','2013/2014'
'F1B110076','ET4018','B','2013/2014'
'F1B111005','ET4018','B+','2013/2014'
'F1B111010','ET4018','B','2013/2014'
'F1B111012','ET4018','B','2013/2014'
'F1B111017','ET4018','B+','2013/2014'
'F1B111020','ET4018','B','2013/2014'
'F1B111022','ET4018','B','2013/2014'
'F1B111025','ET4018','B+','2013/2014'
'F1B111026','ET4018','B+','2013/2014'
'F1B111039','ET4018','A','2013/2014'
'F1B111040','ET4018','B','2013/2014'
'F1B111049','ET4018','B','2013/2014'
'F1B111054','ET4018','B+','2013/2014'
'F1B111070','ET4018','A','2013/2014'
'F1B111083','ET4018','B+','2013/2014'
'F1B111015','EE4019','B','2013/2014'
'F1B111023','EE4019','C','2013/2014'
'F1B111024','EE4019','A','2013/2014'
'F1B111034','EE4019','B+','2013/2014'
'F1B111042','EE4019','C+','2013/2014'
'F1B111047','EE4019','B+','2013/2014'
'F1B111075','EE4019','C+','2013/2014'
'F1B111080','EE4019','B+','2013/2014'
'F1B110001','EU2229','B','2013/2014'
'F1B110003','EU2229','C','2013/2014'
'F1B110005','EU2229','B','2013/2014'
'F1B110014','EU2229','C+','2013/2014'
'F1B110020','EU2229','B','2013/2014'
'F1B110027','EU2229','B','2013/2014'
'F1B110038','EU2229','B','2013/2014'
